REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,California,2017,6,X,2.69419,X,X,X,X,X,X,1395,118,51778
States,District of Columbia,2017,6,X,9.39163,X,X,X,X,X,X,247,2,2630
States,Florida,2017,6,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,6,X,9.81455,X,X,X,X,X,X,1466,68,14937
States,Texas,2017,6,X,10.2826,X,X,X,X,X,X,3508,113,34116
States,New York City,2017,6,X,3.73489,X,X,X,X,X,X,3744,84,100244
States,California,2017,7,X,2.52341,X,X,X,X,X,X,1245,113,49338
States,District of Columbia,2017,7,X,8.46287,X,X,X,X,X,X,196,2,2316
States,Florida,2017,7,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,7,X,8.27769,X,X,X,X,X,X,1153,66,13929
States,Texas,2017,7,X,9.2512,X,X,X,X,X,X,2592,90,28018
States,New York City,2017,7,X,2.99254,X,X,X,X,X,X,3016,76,100784
States,California,2017,8,X,2.38854,X,X,X,X,X,X,1080,107,45216
States,District of Columbia,2017,8,X,7.23746,X,X,X,X,X,X,153,2,2114
States,Florida,2017,8,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,8,X,6.33198,X,X,X,X,X,X,811,67,12808
States,Texas,2017,8,X,8.99901,X,X,X,X,X,X,2635,106,29281
States,New York City,2017,8,X,2.68279,X,X,X,X,X,X,2655,75,98964
States,California,2017,9,X,2.14593,X,X,X,X,X,X,1082,112,50421
States,District of Columbia,2017,9,X,7.39146,X,X,X,X,X,X,206,2,2787
States,Florida,2017,9,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,9,X,2.9721,X,X,X,X,X,X,407,67,13694
States,Texas,2017,9,X,7.50649,X,X,X,X,X,X,2256,107,30054
States,New York City,2017,9,X,2.17591,X,X,X,X,X,X,2157,83,99131
States,California,2017,10,X,2.17089,X,X,X,X,X,X,1091,111,50256
States,District of Columbia,2017,10,X,8.17884,X,X,X,X,X,X,225,2,2751
States,Florida,2017,10,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,10,X,3.20508,X,X,X,X,X,X,419,66,13073
States,Texas,2017,10,X,7.26928,X,X,X,X,X,X,2107,105,28985
States,New York City,2017,10,X,1.90741,X,X,X,X,X,X,1829,71,95889
States,California,2017,11,X,2.33598,X,X,X,X,X,X,1155,112,49444
States,District of Columbia,2017,11,X,9.05088,X,X,X,X,X,X,185,2,2044
States,Florida,2017,11,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,11,X,3.91216,X,X,X,X,X,X,383,64,9790
States,Texas,2017,11,X,5.85242,X,X,X,X,X,X,1403,104,23973
States,New York City,2017,11,X,2.07658,X,X,X,X,X,X,1890,80,91015
States,California,2017,12,X,1.95979,X,X,X,X,X,X,925,104,47199
States,District of Columbia,2017,12,X,7.8258,X,X,X,X,X,X,239,2,3054
States,Florida,2017,12,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,12,X,3.57547,X,X,X,X,X,X,505,68,14124
States,Texas,2017,12,X,4.48645,X,X,X,X,X,X,1258,104,28040
States,New York City,2017,12,X,2.09783,X,X,X,X,X,X,2185,83,104155
States,California,2017,13,X,1.96521,X,X,X,X,X,X,845,102,42998
States,District of Columbia,2017,13,X,7.14286,X,X,X,X,X,X,207,2,2898
States,Florida,2017,13,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,13,X,4.58545,X,X,X,X,X,X,568,66,12387
States,Texas,2017,13,X,4.00722,X,X,X,X,X,X,1065,101,26577
States,New York City,2017,13,X,2.50397,X,X,X,X,X,X,2602,84,103915
States,California,2017,14,X,1.73982,X,X,X,X,X,X,809,104,46499
States,District of Columbia,2017,14,X,6.73207,X,X,X,X,X,X,199,2,2956
States,Florida,2017,14,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,14,X,4.82565,X,X,X,X,X,X,584,62,12102
States,Texas,2017,14,X,3.50145,X,X,X,X,X,X,906,101,25875
States,New York City,2017,14,X,2.43152,X,X,X,X,X,X,2569,81,105654
States,California,2017,15,X,1.59589,X,X,X,X,X,X,746,103,46745
States,District of Columbia,2017,15,X,0.15674,X,X,X,X,X,X,1,1,638
States,Florida,2017,15,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,15,X,3.25149,X,X,X,X,X,X,343,58,10549
States,Texas,2017,15,X,3.41597,X,X,X,X,X,X,835,99,24444
States,New York City,2017,15,X,2.19451,X,X,X,X,X,X,2189,79,99749
States,California,2017,16,X,1.62994,X,X,X,X,X,X,776,103,47609
States,District of Columbia,2017,16,X,4.52506,X,X,X,X,X,X,121,2,2674
States,Florida,2017,16,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,16,X,1.9606,X,X,X,X,X,X,209,56,10660
States,Texas,2017,16,X,3.39009,X,X,X,X,X,X,665,83,19616
States,New York City,2017,16,X,1.76737,X,X,X,X,X,X,1801,81,101903
States,California,2017,17,X,1.6618,X,X,X,X,X,X,797,103,47960
States,District of Columbia,2017,17,X,0,X,X,X,X,X,X,0,1,557
States,Florida,2017,17,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,17,X,1.9738,X,X,X,X,X,X,217,57,10994
States,Texas,2017,17,X,2.76932,X,X,X,X,X,X,755,101,27263
States,New York City,2017,17,X,1.58041,X,X,X,X,X,X,1626,82,102885
States,California,2017,18,X,1.46371,X,X,X,X,X,X,660,92,45091
States,District of Columbia,2017,18,X,4.68417,X,X,X,X,X,X,132,2,2818
States,Florida,2017,18,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,18,X,1.96009,X,X,X,X,X,X,221,56,11275
States,Texas,2017,18,X,2.62245,X,X,X,X,X,X,665,97,25358
States,New York City,2017,18,X,1.49119,X,X,X,X,X,X,1558,80,104480
States,California,2017,19,X,1.43326,X,X,X,X,X,X,629,95,43886
States,District of Columbia,2017,19,X,3.6162,X,X,X,X,X,X,75,2,2074
States,Florida,2017,19,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,19,X,1.4525,X,X,X,X,X,X,163,55,11222
States,Texas,2017,19,X,1.72152,X,X,X,X,X,X,419,98,24339
States,New York City,2017,19,X,1.69646,X,X,X,X,X,X,1773,82,104512
States,California,2017,20,X,1.4245,X,X,X,X,X,X,640,96,44928
States,District of Columbia,2017,20,X,0,X,X,X,X,X,X,0,1,289
States,Florida,2017,20,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,20,X,1.47045,X,X,X,X,X,X,154,54,10473
States,Texas,2017,20,X,2.30259,X,X,X,X,X,X,552,98,23973
States,New York City,2017,20,X,1.74635,X,X,X,X,X,X,1827,80,104618
States,California,2017,21,X,1.39117,X,X,X,X,X,X,551,85,39607
States,District of Columbia,2017,21,X,5.7554,X,X,X,X,X,X,152,2,2641
States,Florida,2017,21,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,21,X,1.64255,X,X,X,X,X,X,143,44,8706
States,Texas,2017,21,X,2.14023,X,X,X,X,X,X,471,94,22007
States,New York City,2017,21,X,1.46691,X,X,X,X,X,X,1461,73,99597
States,California,2017,22,X,1.39993,X,X,X,X,X,X,449,75,32073
States,District of Columbia,2017,22,X,4.49556,X,X,X,X,X,X,86,2,1913
States,Florida,2017,22,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,22,X,1.66997,X,X,X,X,X,X,101,43,6048
States,Texas,2017,22,X,1.79865,X,X,X,X,X,X,360,93,20015
States,New York City,2017,22,X,1.60678,X,X,X,X,X,X,1569,83,97649
States,California,2017,23,X,1.6159,X,X,X,X,X,X,608,81,37626
States,District of Columbia,2017,23,X,5.08685,X,X,X,X,X,X,123,2,2418
States,Florida,2017,23,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,23,X,1.43437,X,X,X,X,X,X,106,42,7390
States,Texas,2017,23,X,1.79529,X,X,X,X,X,X,385,96,21445
States,New York City,2017,23,X,1.7015,X,X,X,X,X,X,1716,81,100852
States,California,2017,24,X,1.2838,X,X,X,X,X,X,470,75,36610
States,District of Columbia,2017,24,X,0,X,X,X,X,X,X,0,1,159
States,Florida,2017,24,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,24,X,1.36968,X,X,X,X,X,X,104,43,7593
States,Texas,2017,24,X,1.57771,X,X,X,X,X,X,329,95,20853
States,New York City,2017,24,X,1.40884,X,X,X,X,X,X,1423,77,101005
States,California,2017,25,X,1.25237,X,X,X,X,X,X,463,77,36970
States,District of Columbia,2017,25,X,5.97222,X,X,X,X,X,X,129,2,2160
States,Florida,2017,25,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,25,X,1.38908,X,X,X,X,X,X,100,42,7199
States,Texas,2017,25,X,1.50002,X,X,X,X,X,X,302,92,20133
States,New York City,2017,25,X,1.32519,X,X,X,X,X,X,1306,52,98552
States,California,2017,26,X,1.39657,X,X,X,X,X,X,470,75,33654
States,District of Columbia,2017,26,X,4.11423,X,X,X,X,X,X,85,2,2066
States,Florida,2017,26,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,26,X,1.18149,X,X,X,X,X,X,83,43,7025
States,Texas,2017,26,X,1.52211,X,X,X,X,X,X,252,78,16556
States,New York City,2017,26,X,1.33116,X,X,X,X,X,X,1329,81,99838
States,California,2017,27,X,1.31237,X,X,X,X,X,X,369,74,28117
States,District of Columbia,2017,27,X,3.87978,X,X,X,X,X,X,71,2,1830
States,Florida,2017,27,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,27,X,1.1153,X,X,X,X,X,X,74,43,6635
States,Texas,2017,27,X,1.39677,X,X,X,X,X,X,256,94,18328
States,New York City,2017,27,X,1.35496,X,X,X,X,X,X,1237,78,91294
States,California,2017,28,X,1.12425,X,X,X,X,X,X,366,73,32555
States,District of Columbia,2017,28,X,3.33201,X,X,X,X,X,X,84,2,2521
States,Florida,2017,28,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,28,X,0.998308,X,X,X,X,X,X,59,43,5910
States,Texas,2017,28,X,1.21989,X,X,X,X,X,X,238,95,19510
States,New York City,2017,28,X,1.13887,X,X,X,X,X,X,1067,67,93689
States,California,2017,29,X,1.09387,X,X,X,X,X,X,397,72,36293
States,District of Columbia,2017,29,X,3.20073,X,X,X,X,X,X,70,2,2187
States,Florida,2017,29,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,29,X,1.07903,X,X,X,X,X,X,74,42,6858
States,Texas,2017,29,X,1.33324,X,X,X,X,X,X,182,77,13651
States,New York City,2017,29,X,1.06683,X,X,X,X,X,X,1013,70,94954
States,California,2017,30,X,0.979101,X,X,X,X,X,X,342,67,34930
States,District of Columbia,2017,30,X,4.19548,X,X,X,X,X,X,91,2,2169
States,Florida,2017,30,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,30,X,0.944611,X,X,X,X,X,X,66,41,6987
States,Texas,2017,30,X,1.33018,X,X,X,X,X,X,264,94,19847
States,New York City,2017,30,X,1.136,X,X,X,X,X,X,1053,69,92694
States,California,2017,31,X,0.853916,X,X,X,X,X,X,307,69,35952
States,District of Columbia,2017,31,X,4.59722,X,X,X,X,X,X,109,2,2371
States,Florida,2017,31,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,31,X,0.961125,X,X,X,X,X,X,67,41,6971
States,Texas,2017,31,X,1.27357,X,X,X,X,X,X,260,95,20415
States,New York City,2017,31,X,1.10074,X,X,X,X,X,X,1011,69,91847
States,California,2017,32,X,0.936918,X,X,X,X,X,X,337,70,35969
States,District of Columbia,2017,32,X,3.37255,X,X,X,X,X,X,86,2,2550
States,Florida,2017,32,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,32,X,0.904343,X,X,X,X,X,X,71,41,7851
States,Texas,2017,32,X,1.04005,X,X,X,X,X,X,214,94,20576
States,New York City,2017,32,X,1.14798,X,X,X,X,X,X,1056,69,91988
States,California,2017,33,X,1.01272,X,X,X,X,X,X,340,68,33573
States,District of Columbia,2017,33,X,3.15789,X,X,X,X,X,X,81,2,2565
States,Florida,2017,33,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,33,X,0.893612,X,X,X,X,X,X,74,40,8281
States,Texas,2017,33,X,1.10367,X,X,X,X,X,X,206,80,18665
States,New York City,2017,33,X,1.02766,X,X,X,X,X,X,904,70,87967
States,California,2017,34,X,1.13787,X,X,X,X,X,X,439,70,38581
States,District of Columbia,2017,34,X,3.98796,X,X,X,X,X,X,106,2,2658
States,Florida,2017,34,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,34,X,0.899017,X,X,X,X,X,X,86,41,9566
States,Texas,2017,34,X,1.8906,X,X,X,X,X,X,347,77,18354
States,New York City,2017,34,X,1.07071,X,X,X,X,X,X,962,69,89847
States,California,2017,35,X,1.19891,X,X,X,X,X,X,506,72,42205
States,District of Columbia,2017,35,X,5.74447,X,X,X,X,X,X,174,2,3029
States,Florida,2017,35,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,35,X,0.795934,X,X,X,X,X,X,83,40,10428
States,Texas,2017,35,X,1.895,X,X,X,X,X,X,331,76,17467
States,New York City,2017,35,X,1.10389,X,X,X,X,X,X,982,67,88958
States,California,2017,36,X,1.28088,X,X,X,X,X,X,490,74,38255
States,District of Columbia,2017,36,X,6.05607,X,X,X,X,X,X,162,2,2675
States,Florida,2017,36,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,36,X,0.932594,X,X,X,X,X,X,79,41,8471
States,Texas,2017,36,X,2.01905,X,X,X,X,X,X,371,75,18375
States,New York City,2017,36,X,1.03898,X,X,X,X,X,X,937,67,90185
States,California,2017,37,X,1.547,X,X,X,X,X,X,652,78,42146
States,District of Columbia,2017,37,X,5.07881,X,X,X,X,X,X,174,2,3426
States,Florida,2017,37,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,37,X,0.904698,X,X,X,X,X,X,88,40,9727
States,Texas,2017,37,X,1.93658,X,X,X,X,X,X,477,92,24631
States,New York City,2017,37,X,1.18334,X,X,X,X,X,X,1164,67,98366
States,California,2017,38,X,1.52105,X,X,X,X,X,X,621,71,40827
States,District of Columbia,2017,38,X,5.05875,X,X,X,X,X,X,155,2,3064
States,Florida,2017,38,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,38,X,0.938622,X,X,X,X,X,X,102,41,10867
States,Texas,2017,38,X,1.77468,X,X,X,X,X,X,448,93,25244
States,New York City,2017,38,X,1.44513,X,X,X,X,X,X,1396,70,96600
States,California,2017,39,X,1.55626,X,X,X,X,X,X,659,72,42345
States,District of Columbia,2017,39,X,5.92809,X,X,X,X,X,X,183,2,3087
States,Florida,2017,39,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,39,X,1.24783,X,X,X,X,X,X,122,39,9777
States,Texas,2017,39,X,1.9715,X,X,X,X,X,X,494,90,25057
States,New York City,2017,39,X,1.36351,X,X,X,X,X,X,1394,71,102236
States,California,2017,40,X,1.75421,X,X,X,X,X,X,852,102,48569
States,District of Columbia,2017,40,X,1.91672,X,X,X,X,X,X,284,5,14817
States,Florida,2017,40,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,40,X,1.19834,X,X,X,X,X,X,147,52,12267
States,Texas,2017,40,X,2.15321,X,X,X,X,X,X,642,111,29816
States,New York City,2017,40,X,1.31333,X,X,X,X,X,X,1337,78,101802
States,California,2017,41,X,1.53534,X,X,X,X,X,X,733,106,47742
States,District of Columbia,2017,41,X,1.96893,X,X,X,X,X,X,275,5,13967
States,Florida,2017,41,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,41,X,1.0355,X,X,X,X,X,X,133,55,12844
States,Texas,2017,41,X,2.22464,X,X,X,X,X,X,654,113,29398
States,New York City,2017,41,X,1.43478,X,X,X,X,X,X,1453,75,101270
States,California,2017,42,X,1.56714,X,X,X,X,X,X,823,117,52516
States,District of Columbia,2017,42,X,2.0171,X,X,X,X,X,X,302,5,14972
States,Florida,2017,42,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,42,X,1.37308,X,X,X,X,X,X,187,53,13619
States,Texas,2017,42,X,2.13774,X,X,X,X,X,X,641,111,29985
States,New York City,2017,42,X,1.62815,X,X,X,X,X,X,1684,77,103430
States,California,2017,43,X,1.72325,X,X,X,X,X,X,906,118,52575
States,District of Columbia,2017,43,X,1.85678,X,X,X,X,X,X,279,5,15026
States,Florida,2017,43,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,43,X,1.36996,X,X,X,X,X,X,198,56,14453
States,Texas,2017,43,X,2.34254,X,X,X,X,X,X,710,111,30309
States,New York City,2017,43,X,1.73179,X,X,X,X,X,X,1798,78,103823
States,California,2017,44,X,1.98355,X,X,X,X,X,X,948,120,47793
States,District of Columbia,2017,44,X,1.65856,X,X,X,X,X,X,232,5,13988
States,Florida,2017,44,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,44,X,1.50787,X,X,X,X,X,X,204,54,13529
States,Texas,2017,44,X,3.24542,X,X,X,X,X,X,774,76,23849
States,New York City,2017,44,X,1.75785,X,X,X,X,X,X,1772,77,100805
States,California,2017,45,X,1.90851,X,X,X,X,X,X,950,124,49777
States,District of Columbia,2017,45,X,2.23842,X,X,X,X,X,X,304,5,13581
States,Florida,2017,45,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,45,X,1.61033,X,X,X,X,X,X,232,56,14407
States,Texas,2017,45,X,3.67219,X,X,X,X,X,X,1109,109,30200
States,New York City,2017,45,X,1.70506,X,X,X,X,X,X,1707,74,100114
States,California,2017,46,X,1.99801,X,X,X,X,X,X,1024,126,51251
States,District of Columbia,2017,46,X,2.31138,X,X,X,X,X,X,352,5,15229
States,Florida,2017,46,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,46,X,1.6294,X,X,X,X,X,X,239,56,14668
States,Texas,2017,46,X,4.41976,X,X,X,X,X,X,1365,110,30884
States,New York City,2017,46,X,2.28041,X,X,X,X,X,X,2342,78,102701
States,California,2017,47,X,2.2189,X,X,X,X,X,X,817,120,36820
States,District of Columbia,2017,47,X,2.19801,X,X,X,X,X,X,230,5,10464
States,Florida,2017,47,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,47,X,1.90003,X,X,X,X,X,X,195,56,10263
States,Texas,2017,47,X,4.57186,X,X,X,X,X,X,1023,111,22376
States,New York City,2017,47,X,2.11503,X,X,X,X,X,X,1974,77,93332
States,California,2017,48,X,1.94918,X,X,X,X,X,X,988,124,50688
States,District of Columbia,2017,48,X,2.64412,X,X,X,X,X,X,394,5,14901
States,Florida,2017,48,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,48,X,2.09801,X,X,X,X,X,X,277,55,13203
States,Texas,2017,48,X,5.26676,X,X,X,X,X,X,1541,112,29259
States,New York City,2017,48,X,1.73613,X,X,X,X,X,X,1870,79,107711
States,California,2017,49,X,2.49813,X,X,X,X,X,X,1236,128,49477
States,District of Columbia,2017,49,X,2.49746,X,X,X,X,X,X,368,5,14735
States,Florida,2017,49,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,49,X,2.39118,X,X,X,X,X,X,334,58,13968
States,Texas,2017,49,X,5.83165,X,X,X,X,X,X,1678,111,28774
States,New York City,2017,49,X,2.52512,X,X,X,X,X,X,2611,75,103401
States,California,2017,50,X,3.39179,X,X,X,X,X,X,1671,122,49266
States,District of Columbia,2017,50,X,2.54612,X,X,X,X,X,X,363,5,14257
States,Florida,2017,50,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,50,X,2.65723,X,X,X,X,X,X,349,55,13134
States,Texas,2017,50,X,9.36695,X,X,X,X,X,X,2764,110,29508
States,New York City,2017,50,X,2.61228,X,X,X,X,X,X,2543,73,97348
States,California,2017,51,X,4.58891,X,X,X,X,X,X,2069,117,45087
States,District of Columbia,2017,51,X,2.25352,X,X,X,X,X,X,296,5,13135
States,Florida,2017,51,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,51,X,3.81745,X,X,X,X,X,X,445,52,11657
States,Texas,2017,51,X,13.449,X,X,X,X,X,X,3938,106,29281
States,New York City,2017,51,X,3.03445,X,X,X,X,X,X,3060,73,100842
States,California,2017,52,X,6.84245,X,X,X,X,X,X,2512,118,36712
States,District of Columbia,2017,52,X,2.78897,X,X,X,X,X,X,270,5,9681
States,Florida,2017,52,X,X,X,X,X,X,X,X,X,X,X
States,New York,2017,52,X,3.58402,X,X,X,X,X,X,366,52,10212
States,Texas,2017,52,X,10.9528,X,X,X,X,X,X,1830,68,16708
States,New York City,2017,52,X,3.6026,X,X,X,X,X,X,3273,67,90851
States,California,2018,1,X,6.66513,X,X,X,X,X,X,2310,118,34658
States,District of Columbia,2018,1,X,2.90916,X,X,X,X,X,X,310,5,10656
States,Florida,2018,1,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,1,X,4.56376,X,X,X,X,X,X,340,51,7450
States,Texas,2018,1,X,12.5909,X,X,X,X,X,X,3428,108,27226
States,New York City,2018,1,X,3.60085,X,X,X,X,X,X,3221,73,89451
States,California,2018,2,X,4.69123,X,X,X,X,X,X,2361,123,50328
States,District of Columbia,2018,2,X,2.88391,X,X,X,X,X,X,394,5,13662
States,Florida,2018,2,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,2,X,6.19621,X,X,X,X,X,X,648,51,10458
States,Texas,2018,2,X,12.8689,X,X,X,X,X,X,4047,107,31448
States,New York City,2018,2,X,3.81133,X,X,X,X,X,X,4167,76,109332
States,California,2018,3,X,3.93592,X,X,X,X,X,X,1963,124,49874
States,District of Columbia,2018,3,X,3.53351,X,X,X,X,X,X,436,5,12339
States,Florida,2018,3,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,3,X,7.44408,X,X,X,X,X,X,842,54,11311
States,Texas,2018,3,X,13.0336,X,X,X,X,X,X,3966,110,30429
States,New York City,2018,3,X,5.14838,X,X,X,X,X,X,5666,75,110054
States,California,2018,4,X,3.89779,X,X,X,X,X,X,2038,122,52286
States,District of Columbia,2018,4,X,4.23887,X,X,X,X,X,X,658,5,15523
States,Florida,2018,4,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,4,X,9.17524,X,X,X,X,X,X,1355,56,14768
States,Texas,2018,4,X,14.5657,X,X,X,X,X,X,5203,110,35721
States,New York City,2018,4,X,6.39478,X,X,X,X,X,X,7542,74,117940
States,California,2018,5,X,4.25872,X,X,X,X,X,X,2369,121,55627
States,District of Columbia,2018,5,X,5.25907,X,X,X,X,X,X,813,5,15459
States,Florida,2018,5,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,5,X,10.9383,X,X,X,X,X,X,1674,53,15304
States,Texas,2018,5,X,13.9335,X,X,X,X,X,X,4996,109,35856
States,New York City,2018,5,X,7.5074,X,X,X,X,X,X,8829,74,117604
States,California,2018,6,X,3.81901,X,X,X,X,X,X,2116,121,55407
States,District of Columbia,2018,6,X,5.08086,X,X,X,X,X,X,776,5,15273
States,Florida,2018,6,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,6,X,10.7166,X,X,X,X,X,X,1678,55,15658
States,Texas,2018,6,X,12.9045,X,X,X,X,X,X,4450,110,34484
States,New York City,2018,6,X,8.45818,X,X,X,X,X,X,10196,73,120546
States,California,2018,7,X,3.71403,X,X,X,X,X,X,1879,112,50592
States,District of Columbia,2018,7,X,5.29988,X,X,X,X,X,X,790,5,14906
States,Florida,2018,7,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,7,X,10.3037,X,X,X,X,X,X,1588,55,15412
States,Texas,2018,7,X,10.9435,X,X,X,X,X,X,3598,109,32878
States,New York City,2018,7,X,8.36329,X,X,X,X,X,X,8981,40,107386
States,California,2018,8,X,3.51102,X,X,X,X,X,X,1619,119,46112
States,District of Columbia,2018,8,X,3.88872,X,X,X,X,X,X,499,5,12832
States,Florida,2018,8,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,8,X,6.97767,X,X,X,X,X,X,875,55,12540
States,Texas,2018,8,X,8.27868,X,X,X,X,X,X,2638,109,31865
States,New York City,2018,8,X,5.9571,X,X,X,X,X,X,6376,74,107032
States,California,2018,9,X,3.64857,X,X,X,X,X,X,1870,120,51253
States,District of Columbia,2018,9,X,2.60078,X,X,X,X,X,X,360,5,13842
States,Florida,2018,9,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,9,X,5.04069,X,X,X,X,X,X,576,54,11427
States,Texas,2018,9,X,6.07416,X,X,X,X,X,X,1833,106,30177
States,New York City,2018,9,X,3.55216,X,X,X,X,X,X,3278,39,92282
States,California,2018,10,X,3.39303,X,X,X,X,X,X,1813,118,53433
States,District of Columbia,2018,10,X,2.40906,X,X,X,X,X,X,349,5,14487
States,Florida,2018,10,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,10,X,3.71947,X,X,X,X,X,X,402,53,10808
States,Texas,2018,10,X,4.85631,X,X,X,X,X,X,1286,103,26481
States,New York City,2018,10,X,2.79972,X,X,X,X,X,X,2711,72,96831
States,California,2018,11,X,3.21007,X,X,X,X,X,X,1658,114,51650
States,District of Columbia,2018,11,X,2.73463,X,X,X,X,X,X,375,5,13713
States,Florida,2018,11,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,11,X,3.37375,X,X,X,X,X,X,345,53,10226
States,Texas,2018,11,X,3.72125,X,X,X,X,X,X,817,102,21955
States,New York City,2018,11,X,2.39802,X,X,X,X,X,X,2398,75,99999
States,California,2018,12,X,2.9579,X,X,X,X,X,X,1457,107,49258
States,District of Columbia,2018,12,X,2.73201,X,X,X,X,X,X,330,5,12079
States,Florida,2018,12,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,12,X,2.35595,X,X,X,X,X,X,249,52,10569
States,Texas,2018,12,X,3.07753,X,X,X,X,X,X,853,104,27717
States,New York City,2018,12,X,2.40825,X,X,X,X,X,X,2334,73,96917
States,California,2018,13,X,2.76154,X,X,X,X,X,X,1167,112,42259
States,District of Columbia,2018,13,X,2.21192,X,X,X,X,X,X,291,5,13156
States,Florida,2018,13,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,13,X,2.59165,X,X,X,X,X,X,275,48,10611
States,Texas,2018,13,X,3.51379,X,X,X,X,X,X,762,101,21686
States,New York City,2018,13,X,2.25106,X,X,X,X,X,X,2231,72,99109
States,California,2018,14,X,2.30591,X,X,X,X,X,X,1082,108,46923
States,District of Columbia,2018,14,X,1.97112,X,X,X,X,X,X,273,5,13850
States,Florida,2018,14,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,14,X,2.34435,X,X,X,X,X,X,212,50,9043
States,Texas,2018,14,X,2.93401,X,X,X,X,X,X,530,88,18064
States,New York City,2018,14,X,1.90031,X,X,X,X,X,X,1811,72,95300
States,California,2018,15,X,1.81038,X,X,X,X,X,X,903,111,49879
States,District of Columbia,2018,15,X,1.68436,X,X,X,X,X,X,238,5,14130
States,Florida,2018,15,X,X,X,X,X,X,X,X,X,X,X
States,New York,2018,15,X,2.19619,X,X,X,X,X,X,240,51,10928
